,state,county,dc,dcV,pop,popV,aadc,aadcV,dcC,dcCV,good,fips,county_lower,test,county_lookup,geojson_lookup,pct_mortality
2449,TENNESSEE,KNOX,41.0,VALID,710124.0,VALID,5.9,VALID,5.8,VALID,1,47,Knox,True,Knox|47,1429,5.7736395333772694e-05
2450,TENNESSEE,LAKE,2.0,VALID,14613.0,VALID,11.1,UNRELIABLE,13.7,UNRELIABLE,1,47,Lake,True,Lake|47,3055,0.0001368644357763635
2451,TENNESSEE,LAUDERDALE,3.0,VALID,39104.0,VALID,6.1,UNRELIABLE,7.7,UNRELIABLE,1,47,Lauderdale,True,Lauderdale|47,2750,7.671849427168576e-05
2452,TENNESSEE,LAWRENCE,5.0,VALID,83037.0,VALID,5.6,UNRELIABLE,6.0,UNRELIABLE,1,47,Lawrence,True,Lawrence|47,571,6.021412141575442e-05
2453,TENNESSEE,LEWIS,1.0,VALID,22552.0,VALID,3.2,UNRELIABLE,4.4,UNRELIABLE,1,47,Lewis,True,Lewis|47,1448,4.434196523589925e-05
2454,TENNESSEE,LINCOLN,2.0,VALID,60822.0,VALID,2.8,UNRELIABLE,3.3,UNRELIABLE,1,47,Lincoln,True,Lincoln|47,543,3.288283844661471e-05
2455,TENNESSEE,LOUDON,9.0,VALID,72153.0,VALID,11.2,UNRELIABLE,12.5,UNRELIABLE,1,47,Loudon,True,Loudon|47,2863,0.00012473493825620557
2456,TENNESSEE,MaaC.MINN,3.0,VALID,96624.0,VALID,2.8,UNRELIABLE,3.1,UNRELIABLE,1,47,McMinn,True,McMinn|47,798,3.1048186785891704e-05
2457,TENNESSEE,MaaC.NAIRY,1.0,VALID,51131.0,VALID,1.8,UNRELIABLE,2.0,UNRELIABLE,1,47,McNairy,True,McNairy|47,1807,1.9557606931215896e-05
2458,TENNESSEE,MACON,1.0,VALID,38481.0,VALID,2.3,UNRELIABLE,2.6,UNRELIABLE,1,47,Macon,True,Macon|47,853,2.5986850653569294e-05
2459,TENNESSEE,MADISON,8.0,VALID,127393.0,VALID,5.7,UNRELIABLE,6.3,UNRELIABLE,1,47,Madison,True,Madison|47,317,6.279779893714725e-05
2460,TENNESSEE,MARION,3.0,VALID,57917.0,VALID,5.2,UNRELIABLE,5.2,UNRELIABLE,1,47,Marion,True,Marion|47,626,5.179826303157967e-05
2461,TENNESSEE,MARSHALL,5.0,VALID,45086.0,VALID,9.0,UNRELIABLE,11.1,UNRELIABLE,1,47,Marshall,True,Marshall|47,1278,0.00011089917047420486
2462,TENNESSEE,MAURY,2.0,VALID,107216.0,VALID,1.8,UNRELIABLE,1.9,UNRELIABLE,1,47,Maury,True,Maury|47,2761,1.8653932248918072e-05
2463,TENNESSEE,MEIGS,0.0,VALID,19300.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,47,Meigs,True,Meigs|47,2028,0.0
2464,TENNESSEE,MONROE,5.0,VALID,71345.0,VALID,6.6,UNRELIABLE,7.0,UNRELIABLE,1,47,Monroe,True,Monroe|47,1685,7.008199593524424e-05
2465,TENNESSEE,MONTGOMERY,6.0,VALID,192971.0,VALID,3.9,UNRELIABLE,3.1,UNRELIABLE,1,47,Montgomery,True,Montgomery|47,1470,3.109275486990273e-05
2466,TENNESSEE,MOORE,1.0,VALID,11350.0,VALID,8.3,UNRELIABLE,8.8,UNRELIABLE,1,47,Moore,True,Moore|47,1951,8.81057268722467e-05
2467,TENNESSEE,MORGAN,2.0,VALID,43468.0,VALID,4.7,UNRELIABLE,4.6,UNRELIABLE,1,47,Morgan,True,Morgan|47,2367,4.601085856262078e-05
2468,TENNESSEE,OBION,4.0,VALID,69958.0,VALID,4.3,UNRELIABLE,5.7,UNRELIABLE,1,47,Obion,True,Obion|47,1578,5.71771634409217e-05
2469,TENNESSEE,OVERTON,2.0,VALID,43151.0,VALID,3.5,UNRELIABLE,4.6,UNRELIABLE,1,47,Overton,True,Overton|47,249,4.634886792890084e-05
2470,TENNESSEE,PERRY,1.0,VALID,15450.0,VALID,4.5,UNRELIABLE,6.5,UNRELIABLE,1,47,Perry,True,Perry|47,3198,6.472491909385113e-05
2471,TENNESSEE,PICKETT,0.0,VALID,11011.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,47,Pickett,True,Pickett|47,1878,0.0
2472,TENNESSEE,POLK,2.0,VALID,33757.0,VALID,5.3,UNRELIABLE,5.9,UNRELIABLE,1,47,Polk,True,Polk|47,3058,5.92469709986077e-05
2473,TENNESSEE,PUTNAM,4.0,VALID,118964.0,VALID,3.6,UNRELIABLE,3.4,UNRELIABLE,1,47,Putnam,True,Putnam|47,2838,3.3623617228741465e-05
2474,TENNESSEE,RHEA,3.0,VALID,57189.0,VALID,5.6,UNRELIABLE,5.2,UNRELIABLE,1,47,Rhea,True,Rhea|47,1796,5.245764045533232e-05
2475,TENNESSEE,ROANE,1.0,VALID,111666.0,VALID,0.8,UNRELIABLE,0.9,UNRELIABLE,1,47,Roane,True,Roane|47,2472,8.955277344939373e-06
2476,TENNESSEE,ROBERTSON,3.0,VALID,86433.0,VALID,3.2,UNRELIABLE,3.5,UNRELIABLE,1,47,Robertson,True,Robertson|47,1482,3.470896532574364e-05
2477,TENNESSEE,RUTHERFORD,11.0,VALID,235936.0,VALID,6.2,UNRELIABLE,4.7,UNRELIABLE,1,47,Rutherford,True,Rutherford|47,1721,4.662281296622813e-05
2478,TENNESSEE,SCOTT,2.0,VALID,45947.0,VALID,5.3,UNRELIABLE,4.4,UNRELIABLE,1,47,Scott,True,Scott|47,1915,4.3528413171697824e-05
2479,TENNESSEE,SEQUATCHIE,0.0,VALID,21369.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,47,Sequatchie,True,Sequatchie|47,3196,0.0
2480,TENNESSEE,SEVIER,9.0,VALID,115890.0,VALID,7.5,UNRELIABLE,7.8,UNRELIABLE,1,47,Sevier,True,Sevier|47,2176,7.76598498576236e-05
2481,TENNESSEE,SHELBY,62.0,VALID,1103246.0,VALID,6.0,VALID,5.6,VALID,1,47,Shelby,True,Shelby|47,3088,5.619780175953504e-05
2482,TENNESSEE,SMITH,4.0,VALID,33074.0,VALID,10.8,UNRELIABLE,12.1,UNRELIABLE,1,47,Smith,True,Smith|47,2731,0.00012094092036040394
2483,TENNESSEE,STEWART,0.0,VALID,22475.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,47,Stewart,True,Stewart|47,2057,0.0
2484,TENNESSEE,SULLIVAN,13.0,VALID,337277.0,VALID,3.5,UNRELIABLE,3.9,UNRELIABLE,1,47,Sullivan,True,Sullivan|47,2890,3.854398610044563e-05
2485,TENNESSEE,SUMNER,8.0,VALID,226959.0,VALID,3.9,UNRELIABLE,3.5,UNRELIABLE,1,47,Sumner,True,Sumner|47,2830,3.5248657246463016e-05
2486,TENNESSEE,TIPTON,1.0,VALID,65774.0,VALID,1.5,UNRELIABLE,1.5,UNRELIABLE,1,47,Tipton,True,Tipton|47,1420,1.5203575881047222e-05
2487,TENNESSEE,TROUSDALE,0.0,VALID,12237.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,47,Trousdale,True,Trousdale|47,257,0.0
2488,TENNESSEE,UNICOI,2.0,VALID,40118.0,VALID,4.1,UNRELIABLE,5.0,UNRELIABLE,1,47,Unicoi,True,Unicoi|47,1485,4.9852933845156785e-05
2489,TENNESSEE,UNION,6.0,VALID,31876.0,VALID,19.4,UNRELIABLE,18.8,UNRELIABLE,1,47,Union,True,Union|47,2748,0.00018822938888191743
2490,TENNESSEE,VAN.BUREN,0.0,VALID,12095.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,47,Van Buren,True,Van Buren|47,1838,0.0
2491,TENNESSEE,WARREN,2.0,VALID,76388.0,VALID,2.3,UNRELIABLE,2.6,UNRELIABLE,1,47,Warren,True,Warren|47,1954,2.6182122846520396e-05
2492,TENNESSEE,WASHINGTON,8.0,VALID,211165.0,VALID,3.5,UNRELIABLE,3.8,UNRELIABLE,1,47,Washington,True,Washington|47,323,3.788506618047499e-05
2493,TENNESSEE,WAYNE,1.0,VALID,33902.0,VALID,2.2,UNRELIABLE,2.9,UNRELIABLE,1,47,Wayne,True,Wayne|47,2126,2.94967848504513e-05
2494,TENNESSEE,WEAKLEY,4.0,VALID,71957.0,VALID,3.6,UNRELIABLE,5.6,UNRELIABLE,1,47,Weakley,True,Weakley|47,655,5.5588754394985896e-05
2495,TENNESSEE,WHITE,1.0,VALID,47090.0,VALID,2.1,UNRELIABLE,2.1,UNRELIABLE,1,47,White,True,White|47,1938,2.1235931195582926e-05
2496,TENNESSEE,WILLIAMSON,5.0,VALID,166805.0,VALID,4.1,UNRELIABLE,3.0,UNRELIABLE,1,47,Williamson,True,Williamson|47,2223,2.9975120649860616e-05
2497,TENNESSEE,WILSON,3.0,VALID,146552.0,VALID,2.2,UNRELIABLE,2.0,UNRELIABLE,1,47,Wilson,True,Wilson|47,1857,2.0470549702494677e-05
2498,TEXAS,ANDERSON,9.0,VALID,96971.0,VALID,9.7,UNRELIABLE,9.3,UNRELIABLE,1,48,Anderson,True,Anderson|48,3181,9.281125284878984e-05
2499,TEXAS,ANDREWS,2.0,VALID,37154.0,VALID,6.3,UNRELIABLE,5.4,UNRELIABLE,1,48,Andrews,True,Andrews|48,1855,5.383000484470044e-05
2500,TEXAS,ANGELINA,7.0,VALID,141500.0,VALID,4.8,UNRELIABLE,4.9,UNRELIABLE,1,48,Angelina,True,Angelina|48,2368,4.946996466431095e-05
2501,TEXAS,ARANSAS,2.0,VALID,41904.0,VALID,3.1,UNRELIABLE,4.8,UNRELIABLE,1,48,Aransas,True,Aransas|48,2020,4.772814051164567e-05
2502,TEXAS,ARCHER,1.0,VALID,19798.0,VALID,4.8,UNRELIABLE,5.1,UNRELIABLE,1,48,Archer,True,Archer|48,836,5.0510152540660675e-05
2503,TEXAS,ARMSTRONG,0.0,VALID,5065.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Armstrong,True,Armstrong|48,51,0.0
2504,TEXAS,ATASCOSA,1.0,VALID,73067.0,VALID,1.4,UNRELIABLE,1.4,UNRELIABLE,1,48,Atascosa,True,Atascosa|48,3115,1.3686068950415372e-05
2505,TEXAS,AUSTIN,4.0,VALID,42896.0,VALID,6.5,UNRELIABLE,9.3,UNRELIABLE,1,48,Austin,True,Austin|48,1621,9.324878776575905e-05
2506,TEXAS,BAILEY,0.0,VALID,18215.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Bailey,True,Bailey|48,2235,0.0
2507,TEXAS,BANDERA,3.0,VALID,23906.0,VALID,7.8,UNRELIABLE,12.5,UNRELIABLE,1,48,Bandera,True,Bandera|48,1305,0.00012549150840793105
2508,TEXAS,BASTROP,4.0,VALID,81742.0,VALID,4.6,UNRELIABLE,4.9,UNRELIABLE,1,48,Bastrop,True,Bastrop|48,2756,4.893445230114262e-05
2509,TEXAS,BAYLOR,1.0,VALID,10636.0,VALID,3.5,UNRELIABLE,9.4,UNRELIABLE,1,48,Baylor,True,Baylor|48,310,9.40203083866115e-05
2510,TEXAS,BEE,3.0,VALID,62358.0,VALID,5.0,UNRELIABLE,4.8,UNRELIABLE,1,48,Bee,True,Bee|48,875,4.810930433945925e-05
2511,TEXAS,BELL,9.0,VALID,371513.0,VALID,3.1,UNRELIABLE,2.4,UNRELIABLE,1,48,Bell,True,Bell|48,459,2.422526264222248e-05
2512,TEXAS,BEXAR,107.0,VALID,2583874.0,VALID,5.0,VALID,4.1,VALID,1,48,Bexar,True,Bexar|48,2697,4.141068798246354e-05
2513,TEXAS,BLANCO,1.0,VALID,13476.0,VALID,6.2,UNRELIABLE,7.4,UNRELIABLE,1,48,Blanco,True,Blanco|48,84,7.420599584446424e-05
2514,TEXAS,BORDEN,0.0,VALID,2049.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Borden,True,Borden|48,1079,0.0
2515,TEXAS,BOSQUE,1.0,VALID,34646.0,VALID,1.2,UNRELIABLE,2.9,UNRELIABLE,1,48,Bosque,True,Bosque|48,1483,2.8863360849737343e-05
2516,TEXAS,BOWIE,9.0,VALID,152380.0,VALID,5.1,UNRELIABLE,5.9,UNRELIABLE,1,48,Bowie,True,Bowie|48,322,5.906286914293214e-05
2517,TEXAS,BRAZORIA,14.0,VALID,434558.0,VALID,4.4,UNRELIABLE,3.2,UNRELIABLE,1,48,Brazoria,True,Brazoria|48,2880,3.2216643117834673e-05
2518,TEXAS,BRAZOS,5.0,VALID,272725.0,VALID,3.7,UNRELIABLE,1.8,UNRELIABLE,1,48,Brazos,True,Brazos|48,1275,1.833348611238427e-05
2519,TEXAS,BREWSTER,0.0,VALID,20888.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Brewster,True,Brewster|48,3109,0.0
2520,TEXAS,BRISCOE,0.0,VALID,4888.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Briscoe,True,Briscoe|48,355,0.0
2521,TEXAS,BROOKS,1.0,VALID,20754.0,VALID,5.4,UNRELIABLE,4.8,UNRELIABLE,1,48,Brooks,True,Brooks|48,1502,4.818348270212971e-05
2522,TEXAS,BROWN,5.0,VALID,79039.0,VALID,4.9,UNRELIABLE,6.3,UNRELIABLE,1,48,Brown,True,Brown|48,1399,6.325990966484899e-05
2523,TEXAS,BURLESON,2.0,VALID,28337.0,VALID,5.4,UNRELIABLE,7.1,UNRELIABLE,1,48,Burleson,True,Burleson|48,1800,7.057910152803755e-05
2524,TEXAS,BURNET,3.0,VALID,54897.0,VALID,4.4,UNRELIABLE,5.5,UNRELIABLE,1,48,Burnet,True,Burnet|48,1569,5.4647794961473305e-05
2525,TEXAS,CALDWELL,5.0,VALID,58412.0,VALID,9.0,UNRELIABLE,8.6,UNRELIABLE,1,48,Caldwell,True,Caldwell|48,330,8.559884955146203e-05
2526,TEXAS,CALHOUN,3.0,VALID,47166.0,VALID,6.3,UNRELIABLE,6.4,UNRELIABLE,1,48,Calhoun,True,Calhoun|48,3141,6.360513929525506e-05
2527,TEXAS,CALLAHAN,2.0,VALID,29921.0,VALID,4.3,UNRELIABLE,6.7,UNRELIABLE,1,48,Callahan,True,Callahan|48,534,6.6842685739113e-05
2528,TEXAS,CAMERON,19.0,VALID,601151.0,VALID,3.7,UNRELIABLE,3.2,UNRELIABLE,1,48,Cameron,True,Cameron|48,3028,3.160603575474382e-05
2529,TEXAS,CAMP,0.0,VALID,18078.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Camp,True,Camp|48,541,0.0
2530,TEXAS,CARSON,0.0,VALID,16744.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Carson,True,Carson|48,476,0.0
2531,TEXAS,CASS,2.0,VALID,57833.0,VALID,2.6,UNRELIABLE,3.5,UNRELIABLE,1,48,Cass,True,Cass|48,1159,3.458233188663912e-05
2532,TEXAS,CASTRO,0.0,VALID,22913.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Castro,True,Castro|48,173,0.0
2533,TEXAS,CHAMBERS,3.0,VALID,43735.0,VALID,8.0,UNRELIABLE,6.9,UNRELIABLE,1,48,Chambers,True,Chambers|48,3146,6.85949468389162e-05
2534,TEXAS,CHEROKEE,5.0,VALID,82029.0,VALID,4.5,UNRELIABLE,6.1,UNRELIABLE,1,48,Cherokee,True,Cherokee|48,2004,6.0954052834972996e-05
2535,TEXAS,CHILDRESS,2.0,VALID,13847.0,VALID,7.4,UNRELIABLE,14.4,UNRELIABLE,1,48,Childress,True,Childress|48,67,0.00014443561782335524
2536,TEXAS,CLAY,2.0,VALID,24264.0,VALID,6.1,UNRELIABLE,8.2,UNRELIABLE,1,48,Clay,True,Clay|48,1823,8.242664029014178e-05
2537,TEXAS,COCHRAN,0.0,VALID,10347.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Cochran,True,Cochran|48,3211,0.0
2538,TEXAS,COKE,1.0,VALID,8513.0,VALID,25.0,UNRELIABLE,11.7,UNRELIABLE,1,48,Coke,True,Coke|48,1014,0.00011746740279572419
2539,TEXAS,COLEMAN,1.0,VALID,23363.0,VALID,1.3,UNRELIABLE,4.3,UNRELIABLE,1,48,Coleman,True,Coleman|48,1532,4.28027222531353e-05
2540,TEXAS,COLLIN,15.0,VALID,531044.0,VALID,5.0,UNRELIABLE,2.8,UNRELIABLE,1,48,Collin,True,Collin|48,795,2.8246247015313233e-05
2541,TEXAS,COLLINGSWORTH,1.0,VALID,8450.0,VALID,4.8,UNRELIABLE,11.8,UNRELIABLE,1,48,Collingsworth,True,Collingsworth|48,629,0.00011834319526627219
2542,TEXAS,COLORADO,4.0,VALID,39262.0,VALID,6.6,UNRELIABLE,10.2,UNRELIABLE,1,48,Colorado,True,Colorado|48,202,0.0001018796800978045
2543,TEXAS,COMAL,5.0,VALID,116777.0,VALID,3.5,UNRELIABLE,4.3,UNRELIABLE,1,48,Comal,True,Comal|48,1701,4.281665053906163e-05
2544,TEXAS,COMANCHE,5.0,VALID,32300.0,VALID,7.5,UNRELIABLE,15.5,UNRELIABLE,1,48,Comanche,True,Comanche|48,275,0.00015479876160990713
2545,TEXAS,CONCHO,0.0,VALID,7757.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Concho,True,Concho|48,746,0.0
2546,TEXAS,COOKE,2.0,VALID,69803.0,VALID,2.1,UNRELIABLE,2.9,UNRELIABLE,1,48,Cooke,True,Cooke|48,2817,2.8652063664885463e-05
2547,TEXAS,CORYELL,0.0,VALID,128669.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Coryell,True,Coryell|48,1702,0.0
2548,TEXAS,COTTLE,0.0,VALID,5473.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Cottle,True,Cottle|48,3066,0.0
2549,TEXAS,CRANE,0.0,VALID,11862.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Crane,True,Crane|48,2067,0.0
2550,TEXAS,CROCKETT,0.0,VALID,10971.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Crockett,True,Crockett|48,2781,0.0
2551,TEXAS,CROSBY,1.0,VALID,17389.0,VALID,5.0,UNRELIABLE,5.8,UNRELIABLE,1,48,Crosby,True,Crosby|48,897,5.750761975961815e-05
2552,TEXAS,CULBERSON,0.0,VALID,8803.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Culberson,True,Culberson|48,1200,0.0
2553,TEXAS,DALLAM,0.0,VALID,13814.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Dallam,True,Dallam|48,778,0.0
2554,TEXAS,DALLAS,143.0,VALID,3465392.0,VALID,5.3,VALID,4.1,VALID,1,48,Dallas,True,Dallas|48,3004,4.126517288664601e-05
2555,TEXAS,DAWSON,5.0,VALID,35489.0,VALID,13.0,UNRELIABLE,14.1,UNRELIABLE,1,48,Dawson,True,Dawson|48,52,0.00014088872608413876
2556,TEXAS,DE.WITT,4.0,VALID,40525.0,VALID,6.1,UNRELIABLE,9.9,UNRELIABLE,1,48,De Witt,True,DeWitt|48,1453,9.870450339296731e-05
2557,TEXAS,DEAF.SMITH,0.0,VALID,47542.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Deaf Smith,True,Deaf Smith|48,1436,0.0
2558,TEXAS,DELTA,0.0,VALID,10445.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Delta,True,Delta|48,1437,0.0
2559,TEXAS,DENTON,17.0,VALID,548596.0,VALID,6.3,UNRELIABLE,3.1,UNRELIABLE,1,48,Denton,True,Denton|48,3175,3.098819532041794e-05
2560,TEXAS,DICKENS,0.0,VALID,6507.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Dickens,True,Dickens|48,287,0.0
2561,TEXAS,DIMMIT,0.0,VALID,27315.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Dimmit,True,Dimmit|48,576,0.0
2562,TEXAS,DONLEY,0.0,VALID,8991.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Donley,True,Donley|48,174,0.0
2563,TEXAS,DUVAL,0.0,VALID,33034.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Duval,True,Duval|48,298,0.0
2564,TEXAS,EASTLAND,2.0,VALID,45942.0,VALID,2.3,UNRELIABLE,4.4,UNRELIABLE,1,48,Eastland,True,Eastland|48,276,4.3533150494101256e-05
2565,TEXAS,ECTOR,20.0,VALID,294621.0,VALID,8.4,VALID,6.8,VALID,1,48,Ector,True,Ector|48,799,6.788382362424946e-05
2566,TEXAS,EDWARDS,0.0,VALID,5484.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Edwards,True,Edwards|48,231,0.0
2567,TEXAS,EL.PASO,52.0,VALID,1285688.0,VALID,5.6,VALID,4.0,VALID,1,48,El Paso,True,El Paso|48,2186,4.04452713255471e-05
2568,TEXAS,ELLIS,7.0,VALID,175010.0,VALID,4.6,UNRELIABLE,4.0,UNRELIABLE,1,48,Ellis,True,Ellis|48,1177,3.999771441631907e-05
2569,TEXAS,ERATH,4.0,VALID,64455.0,VALID,6.4,UNRELIABLE,6.2,UNRELIABLE,1,48,Erath,True,Erath|48,948,6.205880071367621e-05
2570,TEXAS,FALLS,3.0,VALID,31755.0,VALID,7.6,UNRELIABLE,9.4,UNRELIABLE,1,48,Falls,True,Falls|48,301,9.44733112895607e-05
2571,TEXAS,FANNIN,1.0,VALID,55324.0,VALID,1.1,UNRELIABLE,1.8,UNRELIABLE,1,48,Fannin,True,Fannin|48,1740,1.8075338008820764e-05
2572,TEXAS,FAYETTE,4.0,VALID,47318.0,VALID,4.8,UNRELIABLE,8.5,UNRELIABLE,1,48,Fayette,True,Fayette|48,2106,8.453442664525127e-05
2573,TEXAS,FISHER,1.0,VALID,12226.0,VALID,8.0,UNRELIABLE,8.2,UNRELIABLE,1,48,Fisher,True,Fisher|48,526,8.179290037624735e-05
2574,TEXAS,FLOYD,2.0,VALID,19832.0,VALID,8.3,UNRELIABLE,10.1,UNRELIABLE,1,48,Floyd,True,Floyd|48,302,0.0001008471157724889
2575,TEXAS,FOARD,1.0,VALID,4303.0,VALID,19.2,UNRELIABLE,23.2,UNRELIABLE,1,48,Foard,True,Foard|48,2804,0.00023239600278875203
2576,TEXAS,FORT.BEND,14.0,VALID,377015.0,VALID,5.9,UNRELIABLE,3.7,UNRELIABLE,1,48,Fort Bend,True,Fort Bend|48,2318,3.713380104239884e-05
2577,TEXAS,FRANKLIN,0.0,VALID,17340.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Franklin,True,Franklin|48,3038,0.0
2578,TEXAS,FREESTONE,1.0,VALID,32155.0,VALID,2.9,UNRELIABLE,3.1,UNRELIABLE,1,48,Freestone,True,Freestone|48,3019,3.109936246306951e-05
2579,TEXAS,FRIO,0.0,VALID,32606.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Frio,True,Frio|48,894,0.0
2580,TEXAS,GAINES,0.0,VALID,34890.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Gaines,True,Gaines|48,458,0.0
2581,TEXAS,GALVESTON,25.0,VALID,425896.0,VALID,6.6,VALID,5.9,VALID,1,48,Galveston,True,Galveston|48,1684,5.8699776471251196e-05
2583,TEXAS,GARZA,0.0,VALID,12383.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Garza,True,Garza|48,881,0.0
2584,TEXAS,GILLESPIE,2.0,VALID,39261.0,VALID,2.6,UNRELIABLE,5.1,UNRELIABLE,1,48,Gillespie,True,Gillespie|48,2369,5.0941137515600726e-05
2585,TEXAS,GLASSCOCK,0.0,VALID,3591.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Glasscock,True,Glasscock|48,681,0.0
2586,TEXAS,GOLIAD,1.0,VALID,13161.0,VALID,6.7,UNRELIABLE,7.6,UNRELIABLE,1,48,Goliad,True,Goliad|48,3042,7.598206823189727e-05
2587,TEXAS,GONZALES,8.0,VALID,39825.0,VALID,15.2,UNRELIABLE,20.1,UNRELIABLE,1,48,Gonzales,True,Gonzales|48,344,0.00020087884494664155
2588,TEXAS,GRAY,1.0,VALID,59311.0,VALID,1.3,UNRELIABLE,1.7,UNRELIABLE,1,48,Gray,True,Gray|48,896,1.6860278869012495e-05
2589,TEXAS,GRAYSON,10.0,VALID,209751.0,VALID,4.0,UNRELIABLE,4.8,UNRELIABLE,1,48,Grayson,True,Grayson|48,2264,4.7675577232051335e-05
2590,TEXAS,GREGG,11.0,VALID,209035.0,VALID,5.3,UNRELIABLE,5.3,UNRELIABLE,1,48,Gregg,True,Gregg|48,3037,5.262276652235272e-05
2591,TEXAS,GRIMES,3.0,VALID,37414.0,VALID,7.9,UNRELIABLE,8.0,UNRELIABLE,1,48,Grimes,True,Grimes|48,2092,8.018388838402737e-05
2592,TEXAS,GUADALUPE,7.0,VALID,138899.0,VALID,5.2,UNRELIABLE,5.0,UNRELIABLE,1,48,Guadalupe,True,Guadalupe|48,2085,5.039633114709249e-05
2593,TEXAS,HALE,4.0,VALID,81924.0,VALID,4.8,UNRELIABLE,4.9,UNRELIABLE,1,48,Hale,True,Hale|48,783,4.8825740930618625e-05
2594,TEXAS,HALL,1.0,VALID,9363.0,VALID,3.8,UNRELIABLE,10.7,UNRELIABLE,1,48,Hall,True,Hall|48,175,0.00010680337498664957
2595,TEXAS,HAMILTON,1.0,VALID,19105.0,VALID,2.8,UNRELIABLE,5.2,UNRELIABLE,1,48,Hamilton,True,Hamilton|48,2293,5.234231876472128e-05
2596,TEXAS,HANSFORD,1.0,VALID,15243.0,VALID,5.7,UNRELIABLE,6.6,UNRELIABLE,1,48,Hansford,True,Hansford|48,763,6.5603883749918e-05
2597,TEXAS,HARDEMAN,1.0,VALID,12721.0,VALID,4.7,UNRELIABLE,7.9,UNRELIABLE,1,48,Hardeman,True,Hardeman|48,2130,7.861017215627702e-05
2598,TEXAS,HARDIN,6.0,VALID,92800.0,VALID,6.2,UNRELIABLE,6.5,UNRELIABLE,1,48,Hardin,True,Hardin|48,2222,6.46551724137931e-05
2599,TEXAS,HARRIS,170.0,VALID,5321638.0,VALID,5.0,VALID,3.2,VALID,1,48,Harris,True,Harris|48,2043,3.194505150481863e-05
2600,TEXAS,HARRISON,3.0,VALID,98803.0,VALID,3.0,UNRELIABLE,3.0,UNRELIABLE,1,48,Harrison,True,Harrison|48,2442,3.0363450502515105e-05
2601,TEXAS,HARTLEY,1.0,VALID,9390.0,VALID,7.8,UNRELIABLE,10.6,UNRELIABLE,1,48,Hartley,True,Hartley|48,1562,0.00010649627263045793
2602,TEXAS,HASKELL,1.0,VALID,16461.0,VALID,3.4,UNRELIABLE,6.1,UNRELIABLE,1,48,Haskell,True,Haskell|48,536,6.074965068950854e-05
2603,TEXAS,HAYS,2.0,VALID,148333.0,VALID,2.0,UNRELIABLE,1.3,UNRELIABLE,1,48,Hays,True,Hays|48,720,1.3483176366688465e-05
2604,TEXAS,HEMPHILL,0.0,VALID,10819.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,48,Hemphill,True,Hemphill|48,840,0.0
2605,TEXAS,HENDERSON,7.0,VALID,123410.0,VALID,4.0,UNRELIABLE,5.7,UNRELIABLE,1,48,Henderson,True,Henderson|48,2089,5.6721497447532616e-05
2606,TEXAS,HIDALGO,18.0,VALID,861158.0,VALID,2.6,UNRELIABLE,2.1,UNRELIABLE,1,48,Hidalgo,True,Hidalgo|48,2019,2.0902087654065803e-05
